水木丹华,南山区,3室1厅1厨2卫,低楼层 (共30层),88.32㎡,塔楼,南,其他,两梯四户,2020-01-05,2016-07-22,满两年,800万元,大学城
,暂无数据,,,,,,,,,,,,暂无数据
金地天悦湾,龙华区,4室2厅1厨2卫,高楼层 (共8层),166.49㎡,板塔结合,南 北,其他,一梯四户,2020-01-04,2014-09-11,满五年,800万元,观澜
海尚国际,南山区,3室2厅1厨2卫,中楼层 (共31层),105㎡,塔楼,东南,精装,三梯六户,2020-01-04,2016-11-03,满两年,718万元,蛇口
东门天下,罗湖区,2室1厅1厨1卫,中楼层 (共31层),69㎡,塔楼,东南,其他,三梯十六户,2020-01-04,2011-08-03,满五年,450万元,东门
海欣花园,南山区,5室2厅1厨2卫,中楼层 (共7层),161.24㎡,板塔结合,南,其他,一梯两户,2020-01-04,2012-09-18,满五年,1450万元,蛇口
德意名居一期,南山区,4室2厅1厨2卫,高楼层 (共18层),153.39㎡,塔楼,南,简装,两梯四户,2018-12-08,2009-07-01,满五年,1150万元,大学城
万科四季花城三期,龙岗区,7室4厅1厨4卫,低楼层 (共3层),158.76㎡,板楼,南,精装,一梯两户,2019-01-04,2002-04-24,满五年,1190万元,坂田
,暂无数据,,,,,,,,,,,,暂无数据
竹盛花园,福田区,3室2厅1厨1卫,中楼层 (共27层),87.78㎡,板楼,东南,精装,三梯六户,2018-11-26,2018-02-12,未满两年,658万元,竹子林
鸿荣源·壹方中心|玖誉,宝安区,3室2厅1厨2卫,中楼层 (共40层),100.9㎡,塔楼,东北,其他,三梯五户,2020-01-09,2016-11-23,满两年,1580万元,宝安中心
名骏豪庭,罗湖区,2室1厅1厨1卫,中楼层 (共28层),64.05㎡,板塔结合,南,精装,三梯十二户,2018-07-15,2018-04-11,未满两年,368万元,莲塘
雅豪祥苑,龙岗区,2室2厅1厨1卫,高楼层 (共6层),69.75㎡,板楼,西北,简装,一梯三户,2018-10-06,2018-02-06,未满两年,225万元,龙岗中心城
山海韵,南山区,4室2厅1厨3卫,高楼层 (共28层),201.38㎡,塔楼,东 西,毛坯,两梯四户,2018-11-30,2016-08-01,满两年,2030万元,蛇口
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
天鹅堡,南山区,4室2厅1厨3卫,中楼层 (共32层),243.18㎡,板塔结合,东南,简装,三梯四户,2018-04-12,2014-09-19,满五年,1900万元,华侨城
星河传奇,龙华区,3室2厅1厨1卫,高楼层 (共38层),81.41㎡,板塔结合,南,精装,三梯六户,2020-01-08,2014-12-31,满五年,620万元,红山
南园枫叶国际广场,南山区,2室1厅1厨1卫,低楼层 (共31层),41.02㎡,塔楼,东南,其他,五梯二十三户,2020-01-08,2014-01-10,满五年,280万元,南山中心
金地上塘道一期,龙华区,2室2厅1厨1卫,中楼层 (共25层),66.97㎡,塔楼,东南 东北,其他,两梯八户,2020-01-08,2011-02-21,满五年,445万元,红山
,暂无数据,,,,,,,,,,,,暂无数据
金地龙城中央一期,龙岗区,3室2厅1厨2卫,中楼层 (共34层),88.87㎡,板塔结合,西北,其他,两梯六户,2020-01-09,2016-05-02,满两年,398万元,龙岗中心城
深圳海航城,龙岗区,3室1厅1厨1卫,中楼层 (共27层),66.6㎡,板塔结合,东南,其他,两梯五户,2020-01-06,2013-11-25,满五年,300万元,龙岗双龙
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
福民大厦,福田区,3室2厅1厨1卫,中楼层 (共30层),88.05㎡,板塔结合,东南,其他,两梯八户,2020-01-04,2011-06-09,满五年,530万元,皇岗
绿景花园二期,福田区,2室1厅1厨1卫,低楼层 (共29层),73.14㎡,板塔结合,东北,其他,两梯八户,2020-01-06,2006-06-14,满五年,585万元,新洲
布吉中心花园,龙岗区,2室1厅1厨1卫,低楼层 (共30层),73.32㎡,板塔结合,东北,其他,两梯六户,2019-12-07,2016-02-04,满两年,325万元,布吉街
振华苑,罗湖区,1室1厅1厨1卫,中楼层 (共8层),51.3㎡,板楼,南,其他,一梯两户,2020-01-05,2016-09-05,满两年,232万元,莲塘
雅仕阁,宝安区,4室2厅1厨2卫,低楼层 (共12层),115.43㎡,塔楼,东南,其他,一梯两户,2020-01-04,2014-12-02,满五年,750万元,新安
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
香山里,南山区,4室2厅1厨3卫,高楼层 (共32层),167.06㎡,板塔结合,南 东南,精装,三梯四户,2019-12-30,2012-11-07,满五年,1598万元,华侨城
紫薇花园,龙岗区,4室2厅2厨2卫,中楼层 (共7层),119.12㎡,板楼,南,其他,一梯两户,2019-12-29,2010-01-27,满五年,500万元,龙岗中心城
中海怡瑞山居,龙岗区,4室2厅1厨2卫,低楼层 (共6层),81.65㎡,板楼,南,简装,一梯四户,2019-12-30,2008-05-08,满五年,420万元,布吉石芽岭
,暂无数据,,,,,,,,,,,,暂无数据
深圳市软件产业基地,南山区,1室0厅0厨1卫,低楼层 (共18层),40.96㎡,板塔结合,南,简装,四梯三十四户,2019-11-25,2015-09-02,满两年,310万元,科技园
海馨苑,福田区,3室1厅1厨2卫,中楼层 (共30层),111.7㎡,塔楼,西南,精装,三梯四户,2019-11-24,2017-10-30,满两年,1260万元,华强北
金地梅陇镇三期,龙华区,3室2厅1厨2卫,中楼层 (共18层),88.45㎡,板塔结合,南,精装,一梯三户,2019-12-06,2015-07-06,满两年,520万元,龙华新区
,暂无数据,,,,,,,,,,,,暂无数据
中城康桥花园一期,龙岗区,3室1厅1厨2卫,中楼层 (共12层),95.9㎡,塔楼,西 西北,精装,一梯四户,2019-11-29,1998-11-30,满五年,350万元,丹竹头
鸿基花园,龙岗区,2室1厅1厨1卫,中楼层 (共10层),78.23㎡,板塔结合,西北,简装,一梯四户,2019-11-21,2016-02-24,满两年,268万元,龙岗中心城
万科清林径,龙岗区,2室1厅1厨1卫,低楼层 (共32层),78.7㎡,板塔结合,南,精装,三梯六户,2019-11-21,2017-11-03,满两年,250万元,龙岗中心城
泛海拉菲花园,南山区,4室2厅1厨2卫,低楼层 (共18层),161.17㎡,板塔结合,南,精装,两梯六户,2019-11-29,2017-07-25,满两年,1500万元,前海
,暂无数据,,,,,,,,,,,,暂无数据
承翰半山海,大鹏新区,1室0厅1厨1卫,高楼层 (共12层),36.34㎡,板塔结合,西,精装,三梯二十八户,2017-11-23,2015-06-30,满两年,115万元,大鹏半岛
金丽豪苑,罗湖区,3室1厅1厨2卫,高楼层 (共34层),89.65㎡,板塔结合,东南,精装,三梯七户,2019-11-22,2017-02-17,满两年,700万元,翠竹
金地香蜜山,福田区,4室2厅1厨3卫,高楼层 (共24层),185.48㎡,板塔结合,东南,精装,两梯三户,2020-01-04,2010-11-25,满五年,2880万元,香蜜湖
麟恒中心广场一期,龙岗区,3室2厅1厨2卫,高楼层 (共29层),70.66㎡,板塔结合,东南,精装,两梯四户,2019-11-15,2014-09-24,满五年,327万元,横岗
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
海洋大厦,罗湖区,2室1厅1厨1卫,中楼层 (共16层),75.91㎡,板楼,东南,简装,两梯三十四户,2019-05-08,2012-12-28,满五年,430万元,黄贝岭
新天地名居,罗湖区,2室2厅1厨1卫,低楼层 (共31层),54.35㎡,板塔结合,西北,精装,三梯八户,2019-04-26,2010-11-05,满五年,322万元,黄贝岭
,暂无数据,,,,,,,,,,,,暂无数据
海岸时代公寓,南山区,1室0厅1厨1卫,中楼层 (共32层),29.38㎡,板塔结合,北,精装,三梯九户,2018-01-01,2011-04-19,满五年,160万元,南头
新阁小区,福田区,1室0厅1厨1卫,高楼层 (共7层),36.98㎡,塔楼,北,简装,一梯三十二户,2018-07-10,2016-05-31,满两年,166万元,银湖
万象天成,龙岗区,3室1厅1厨2卫,高楼层 (共28层),112.39㎡,塔楼,东南,简装,两梯四户,2019-07-06,2010-11-01,满五年,410万元,龙岗中心城
,暂无数据,,,,,,,,,,,,暂无数据
万科天誉二期,龙岗区,2室2厅1厨1卫,中楼层 (共42层),67.95㎡,板塔结合,西南,精装,两梯十一户,2019-05-20,2012-08-28,满五年,335万元,龙岗中心城
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
信义御城豪园,龙岗区,2室1厅1厨1卫,中楼层 (共33层),52.12㎡,塔楼,西南,精装,三梯十五户,2019-01-25,2015-05-05,满两年,188万元,横岗
华景园,罗湖区,2室2厅1厨1卫,低楼层 (共8层),91.9㎡,板楼,北,精装,一梯三户,2018-08-06,2013-01-07,满五年,500万元,莲塘
皇庭彩园,福田区,3室2厅1厨1卫,低楼层 (共32层),95.09㎡,板塔结合,西南,精装,三梯八户,2018-12-25,2015-03-31,满两年,635万元,皇岗
,暂无数据,,,,,,,,,,,,暂无数据
振业峦山谷,龙岗区,2室1厅1厨1卫,中楼层 (共33层),55.41㎡,板塔结合,南,精装,两梯五户,2018-07-22,2012-11-16,满五年,210万元,龙岗宝荷
松泉山庄,罗湖区,3室1厅1厨1卫,高楼层 (共13层),122.06㎡,板塔结合,南,简装,两梯八户,2018-07-18,2016-03-15,满两年,498万元,布心
九州家园,龙岗区,3室2厅1厨2卫,中楼层 (共10层),114.25㎡,板塔结合,南,精装,一梯两户,2018-07-23,2012-12-14,满五年,339万元,龙岗双龙
,暂无数据,,,,,,,,,,,,暂无数据
鸣翠谷,罗湖区,4室2厅1厨2卫,低楼层 (共17层),163.39㎡,板塔结合,南,简装,一梯一户,2018-08-08,2000-04-20,满五年,930万元,银湖
比华利山庄,罗湖区,3室2厅1厨1卫,中楼层 (共7层),95.16㎡,板塔结合,南,精装,一梯两户,2018-07-19,2013-01-24,满五年,450万元,布心
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
中信红树湾北区,南山区,4室2厅1厨2卫,高楼层 (共31层),193.55㎡,塔楼,南,精装,三梯两户,2019-03-01,2015-07-22,满两年,2700万元,红树湾
大滩大厦,罗湖区,3室1厅1厨1卫,中楼层 (共26层),66.08㎡,板塔结合,南,简装,六梯十户,2018-07-19,2009-04-19,满五年,300万元,罗湖口岸
,暂无数据,,,,,,,,,,,,暂无数据
佳兆业水岸新都,龙岗区,3室2厅1厨2卫,中楼层 (共6层),97.3㎡,板楼,东,精装,一梯两户,2018-07-13,2006-10-09,满五年,310万元,龙岗双龙
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
耀荣园,福田区,3室2厅1厨1卫,中楼层 (共7层),82.36㎡,板塔结合,南 北,简装,一梯十户,2018-07-10,2013-09-29,满五年,530万元,竹子林
天鹅堡,南山区,4室2厅1厨3卫,低楼层 (共30层),242.99㎡,板塔结合,南,简装,两梯四户,2019-04-14,2006-02-27,满五年,1950万元,华侨城
香诗美林,福田区,4室2厅1厨2卫,高楼层 (共17层),136.35㎡,板塔结合,东南 南 北,简装,两梯五户,2018-09-27,2005-01-29,满五年,1280万元,竹子林
美庐锦园,南山区,3室2厅1厨2卫,中楼层 (共19层),115㎡,板塔结合,南,精装,两梯四户,2019-02-26,2011-01-26,满五年,980万元,红树湾
日豪名园,罗湖区,1室2厅1厨1卫,中楼层 (共31层),61.02㎡,板塔结合,南,精装,四梯十四户,2018-07-29,2014-04-03,满五年,300万元,地王
,暂无数据,,,,,,,,,,,,暂无数据
振业城上观,龙岗区,5室2厅1厨3卫,低楼层 (共25层),226.05㎡,板楼,南,精装,两梯两户,2018-07-18,2013-07-24,满五年,820万元,横岗
中信红树湾北区,南山区,2室2厅1厨2卫,高楼层 (共28层),152.32㎡,塔楼,东南 西北,精装,四梯十七户,2018-03-03,2013-03-26,满五年,1250万元,红树湾
,暂无数据,,,,,,,,,,,,暂无数据
百仕达红树西岸,南山区,3室2厅1厨2卫,中楼层 (共31层),145.06㎡,板楼,西南,简装,两梯两户,2019-02-12,2010-02-11,满五年,2100万元,红树湾
鸿威de森林就瞰山,龙岗区,4室2厅1厨2卫,低楼层 (共31层),131.94㎡,板塔结合,东南,毛坯,两梯五户,2018-08-06,2015-07-17,满两年,420万元,龙岗中心城
卓越浅水湾,南山区,6室2厅1厨3卫,中楼层 (共30层),257.41㎡,塔楼,南 北,精装,两梯三户,2018-11-24,2006-11-14,满五年,3500万元,科技园
前海凯御,南山区,2室1厅1厨1卫,低楼层 (共27层),55.58㎡,板楼,南,精装,三梯十二户,2019-12-18,2016-04-05,满两年,400万元,前海
金地海景花园,福田区,5室2厅1厨2卫,高楼层 (共7层),149.44㎡,板塔结合,南,简装,一梯两户,2017-01-18,2005-04-25,满五年,895万元,沙尾
万隆苑,龙岗区,2室1厅1厨1卫,中楼层 (共6层),64.56㎡,板塔结合,西北,简装,一梯四户,2019-07-28,2015-11-26,满两年,228万元,布吉石芽岭
世界花园,南山区,3室1厅1厨2卫,低楼层 (共23层),160.35㎡,塔楼,南,精装,两梯四户,2019-07-26,2009-07-03,满五年,839万元,华侨城
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
新亚洲花园,龙岗区,3室1厅1厨1卫,低楼层 (共11层),97.38㎡,板塔结合,东,精装,一梯六户,2019-08-28,2016-09-18,满两年,348万元,龙岗中心城
振业天峦,龙岗区,3室1厅1厨1卫,高楼层 (共33层),88.89㎡,板塔结合,南,精装,两梯四户,2019-08-20,2016-03-22,满两年,328万元,龙岗宝荷
怡龙枫景园,龙岗区,3室1厅1厨1卫,低楼层 (共26层),88.98㎡,板塔结合,东南,精装,两梯六户,2019-07-08,2015-07-01,满两年,320万元,龙岗双龙
颐林雅院,福田区,3室1厅1厨2卫,中楼层 (共8层),94.72㎡,板塔结合,北,简装,一梯四户,2019-05-01,2010-09-25,满五年,620万元,梅林
桂芳园六期,龙岗区,3室2厅1厨1卫,高楼层 (共18层),95.12㎡,板塔结合,西南,简装,两梯五户,2018-08-07,2010-08-26,满五年,420万元,布吉大芬
春华四季园一期,龙华区,4室2厅1厨2卫,中楼层 (共11层),141.06㎡,板塔结合,南,简装,一梯两户,2018-07-28,2009-03-04,满五年,730万元,民治
,暂无数据,,,,,,,,,,,,暂无数据
华茂苑,福田区,2室1厅1厨1卫,高楼层 (共17层),76.05㎡,塔楼,西南,精装,两梯六户,2019-08-28,2016-01-29,满两年,540万元,梅林
上步工业区,福田区,1室1厅1厨1卫,高楼层 (共5层),32.98㎡,暂无数据,北,简装,四梯一户,2018-07-28,2006-10-27,满五年,205万元,华强北
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
碧桐湾,盐田区,1室0厅1厨1卫,低楼层 (共31层),30.9㎡,板塔结合,东,精装,三梯十四户,2018-04-15,2016-10-12,满两年,145万元,沙头角
,暂无数据,,,,,,,,,,,,暂无数据
美丽365花园,龙华区,3室2厅1厨2卫,中楼层 (共8层),100.39㎡,板楼,东南,精装,一梯两户,2018-07-23,2011-06-21,满五年,425万元,龙华中心
愉园新村,龙岗区,2室2厅1厨1卫,高楼层 (共7层),81.57㎡,板塔结合,南,简装,一梯两户,2018-06-29,2015-12-15,满两年,275万元,龙岗中心城
中央悦城,龙岗区,4室2厅1厨2卫,低楼层 (共28层),124.39㎡,板楼,南 北,精装,两梯四户,2017-08-02,2016-02-27,满两年,398万元,龙岗中心城
THETOWN乐城,龙岗区,1室0厅1厨1卫,中楼层 (共33层),33.78㎡,板塔结合,南,精装,四梯二十户,2019-05-21,2016-03-09,满两年,145万元,大运新城
新安湖花园,宝安区,1室1厅1厨1卫,高楼层 (共33层),51.97㎡,板塔结合,东南,精装,四梯八户,2018-06-13,2015-08-19,满两年,380万元,新安
天鹅堡,南山区,4室2厅1厨3卫,低楼层 (共31层),246.01㎡,板塔结合,南,精装,三梯四户,2018-07-30,2012-08-20,满五年,2300万元,华侨城
文康楼,罗湖区,1室0厅0厨1卫,中楼层 (共10层),26.41㎡,板塔结合,南,简装,两梯十七户,2018-07-11,2016-08-01,满两年,135万元,百仕达
东方瑞景苑,龙岗区,1室1厅1厨1卫,高楼层 (共23层),33.15㎡,板塔结合,南,简装,四梯三十户,2018-07-26,2016-05-16,满两年,100万元,龙岗双龙
德润荣君府,龙岗区,1室1厅1厨1卫,高楼层 (共30层),29.97㎡,板塔结合,北,精装,三梯十四户,2018-04-04,2016-07-04,满两年,150万元,坂田
东门金座,罗湖区,1室1厅1厨1卫,高楼层 (共22层),41.9㎡,塔楼,东南,精装,三梯八户,2018-01-25,2004-01-08,满五年,200万元,东门
盛荟居,龙华区,3室2厅1厨2卫,高楼层 (共29层),86.97㎡,板塔结合,东南,精装,两梯四户,2018-05-22,2015-09-09,满两年,620万元,红山
,暂无数据,,,,,,,,,,,,暂无数据
鹏基公寓,罗湖区,1室0厅1厨1卫,中楼层 (共7层),30.45㎡,板楼,北,精装,一梯二十二户,2017-08-07,2015-05-14,满两年,125万元,莲塘
华盛峰荟名庭,龙华区,1室0厅1厨1卫,中楼层 (共36层),33.82㎡,板塔结合,南,精装,三梯十五户,2018-06-19,2015-09-15,满两年,92万元,观澜
,暂无数据,,,,,,,,,,,,暂无数据
银座金钻,罗湖区,1室1厅1厨1卫,高楼层 (共30层),41.29㎡,板塔结合,东南,精装,三梯十六户,2018-04-11,2016-03-29,满两年,208万元,春风路
东方瑞景苑,龙岗区,1室0厅1厨1卫,中楼层 (共23层),31.89㎡,板塔结合,东南,简装,四梯三十户,2018-04-11,2012-07-12,满五年,98万元,龙岗双龙
万科公园里一期,龙岗区,1室1厅1厨1卫,高楼层 (共29层),42.82㎡,塔楼,西北,简装,三梯十三户,2018-04-17,2014-10-29,满五年,190万元,布吉南岭
越海家园,福田区,1室1厅1厨1卫,高楼层 (共34层),46.22㎡,板塔结合,北,简装,三梯十二户,2020-01-04,2009-12-15,满五年,290万元,竹子林
招商华侨城曦城一二期,宝安区,,,,,,,,2019-12-20,2014-04-25,满五年,2500万元,曦城
蓬莱花园,南山区,3室1厅1厨1卫,中楼层 (共8层),91.47㎡,板塔结合,南,简装,一梯四户,2019-07-28,2016-06-23,满两年,650万元,蛇口
华达园公寓,罗湖区,1室1厅1厨1卫,低楼层 (共33层),42.5㎡,塔楼,东北,简装,三梯六户,2018-07-26,2015-07-30,满两年,200万元,百仕达
华盛峰荟名庭,龙华区,1室1厅1厨1卫,高楼层 (共36层),49.36㎡,板塔结合,南,简装,三梯十五户,2018-05-16,2015-08-25,满两年,180万元,观澜
金地香蜜山,福田区,3室2厅1厨2卫,中楼层 (共27层),125.83㎡,板塔结合,南,简装,两梯六户,2019-12-27,2006-03-22,满五年,1350万元,香蜜湖
锦林新居,福田区,3室2厅1厨1卫,高楼层 (共8层),94.34㎡,板楼,南 北,简装,一梯两户,2018-08-04,1997-12-17,满五年,480万元,梅林
,暂无数据,,,,,,,,,,,,暂无数据
,暂无数据,,,,,,,,,,,,暂无数据
招商澜园,龙华区,1室0厅1厨1卫,低楼层 (共25层),52.08㎡,板塔结合,南,简装,两梯八户,2018-07-25,2011-01-27,满五年,250万元,观澜
中航北苑大厦,福田区,2室1厅1厨1卫,高楼层 (共31层),98.46㎡,板塔结合,南,简装,两梯五户,2018-10-04,2015-07-23,满两年,750万元,华强北
都心名苑,罗湖区,1室1厅1厨1卫,低楼层 (共23层),40.31㎡,板塔结合,北,精装,三梯十四户,2018-07-04,2015-11-20,满两年,300万元,螺岭
昊海君悦,盐田区,1室0厅1厨1卫,中楼层 (共32层),37.85㎡,板塔结合,北,精装,五梯二十八户,2018-07-19,2012-12-12,满五年,113万元,沙头角
金地香蜜山,福田区,3室1厅1厨2卫,高楼层 (共33层),160.2㎡,板塔结合,东南,精装,两梯三户,2019-08-23,2015-12-29,满两年,1448万元,香蜜湖
,暂无数据,,,,,,,,,,,,暂无数据
城市天地广场,罗湖区,1室1厅1厨1卫,高楼层 (共41层),52.72㎡,板塔结合,东北,精装,三梯十五户,2018-07-22,2006-03-08,满五年,275万元,万象城
华润银湖蓝山,福田区,4室2厅1厨3卫,高楼层 (共38层),187.66㎡,板塔结合,西南,精装,四梯四户,2018-01-05,2015-06-02,满两年,1880万元,银湖
旭源瑞景轩,龙岗区,4室1厅1厨2卫,低楼层 (共33层),87.37㎡,塔楼,东南,精装,两梯四户,2019-08-15,2015-01-21,满两年,309万元,龙岗双龙
京基御景东方东堤园,南山区,4室1厅1厨3卫,中楼层 (共24层),303.34㎡,板塔结合,东南,精装,两梯两户,2020-01-08,2009-06-17,满五年,4000万元,华侨城
